player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Meyers Leonard,leoname01,2020,2012,987,-2.037569924,-0.19755743,-2.235127354,1.089043421,2.215731217,3.304774638,-1.547282248,0.26611617,-1.281166078,0.735956789,0.735956789,0,-1.805422161,-0.536132776,-2.341554936,-0.510390981
Caris LeVert,leverca01,2020,2062,963,-0.087378131,0.303571195,0.216193065,-0.145158018,-2.331087148,-2.476245167,-0.059940526,-0.241211439,-0.301151965,1.20896886,1.20896886,0,-0.51674821,-0.348861261,-0.865609471,0.491367691
Damian Lillard,lillada01,2020,4249,1996,8.85223986,-2.695855798,6.156384062,4.14628085,0.410855549,4.557136399,8.365661332,-2.17745533,6.188206002,9.199338,9.199338,0,8.556998811,-2.142790218,6.414208593,1.087657442
Nassir Little,littlna01,2020,1202,554,-2.101316772,-1.19042957,-3.291746342,1.016045068,-2.594506621,-1.578461553,-1.580253497,-1.502207991,-3.082461489,-0.093667001,-0.093667001,0,-1.185126352,-2.443769378,-3.628895731,-0.329530281
Kevon Looney,looneke01,2020,563,262,-4.551426262,0.817332884,-3.734093377,-6.827460485,-1.79366528,-8.621125764,-5.254002903,0.394315221,-4.859687682,-0.280542803,-0.280542803,0,-6.138810114,-0.010752415,-6.149562529,-0.529742905
Brook Lopez,lopezbr01,2020,3355,1513,-2.560348595,4.956279585,2.395930991,0.798810813,1.512175789,2.310986602,-2.056217706,4.339467469,2.283249763,3.89719872,3.89719872,0,-1.730485331,4.330739355,2.600254024,0.311682549
Robin Lopez,lopezro01,2020,1753,793,-2.947856112,1.166236797,-1.781619315,-2.054416173,-0.501923377,-2.55633955,-2.99373283,0.693015954,-2.300716877,0.180958859,0.180958859,0,-3.795021197,0.115596817,-3.679424379,-0.457996402
Kevin Love,loveke01,2020,3331,1596,0.979001492,-0.927620732,0.051380759,0.569271174,-4.230107965,-3.660836791,0.998698641,-1.592647334,-0.593948693,1.775225455,1.775225455,0,1.886882501,-1.736889226,0.149993275,1.138922358
Kyle Lowry,lowryky01,2020,3729,1752,3.822433135,1.213486186,5.035919321,-1.940769388,0.2320315,-1.708737889,2.827819483,1.035301854,3.863121338,5.981630702,5.981630702,0,3.192842553,1.429308726,4.622151279,1.214364303
Timothe Luwawu-Cabarrot,luwawti01,2020,1154,535,-1.074849216,0.629492967,-0.445356249,-6.250652301,2.46034773,-3.79030457,-2.203419685,1.038484482,-1.164935203,0.43434868,0.43434868,0,-2.099415305,0.167696464,-1.931718841,0.399513078
Trey Lyles,lylestr01,2020,2325,1105,-1.260891485,-1.230614647,-2.491506132,2.95975218,-0.874936699,2.084815481,-0.45145975,-1.203729193,-1.655188943,0.617723735,0.617723735,0,-0.418062256,-1.304491774,-1.72255403,0.082818247
Daryl Macon,maconda01,2020,29,14,-8.32371967,4.636780942,-3.686938728,-17.57701001,22.74925469,5.172244681,-10.83632971,8.698528231,-2.137801483,0.004345437,0.004345437,0,-13.18614022,1.980997402,-11.20514282,-0.638724853
J.P. Macura,macurjp01,2020,2,1,-3.339360561,3.754532603,0.415172042,29.55960497,66.57417231,96.13377728,3.292858237,16.88325734,20.17611557,0.011213047,0.011213047,0,-0.703086732,6.22977115,5.526684418,-4.220536279
Josh Magette,magetjo01,2020,79,38,-7.040619903,10.33799571,3.297375811,-7.480949777,10.27261104,2.791661259,-7.518000647,10.91693736,3.398936709,0.122088181,0.122088181,0,-5.238086798,8.437091436,3.199004638,2.460612114
Ian Mahinmi,mahinia01,2020,1717,808,-2.856142873,3.100512234,0.244369362,-1.520963984,0.219088469,-1.301875515,-2.77563555,2.794370156,0.018734606,1.140116377,1.140116377,0,-2.345935532,2.269005262,-0.07693027,-0.113632868
Thon Maker,makerth01,2020,1469,710,-1.874705378,-0.146377169,-2.021082547,-3.165744632,-1.97529874,-5.141043372,-2.236068449,-0.456597983,-2.692666432,0.020794368,0.020794368,0,-2.441752411,-0.424366073,-2.866118484,0.126457569
Terance Mann,mannte01,2020,604,271,-2.963405974,0.991050887,-1.972355088,-3.207967828,3.042245012,-0.165722816,-3.243265139,1.418378575,-1.824886564,0.127253022,0.127253022,0,-4.197184209,0.81666015,-3.380524059,-0.5240985
Boban Marjanovic,marjabo01,2020,560,265,2.675008188,-1.078662844,1.596345344,8.089165552,-2.072484955,6.016680597,3.804064367,-1.374419448,2.429644919,0.701522062,0.701522062,0,3.341925255,-1.823830821,1.518094434,0.177529683
Lauri Markkanen,markkla01,2020,2959,1395,-0.728858334,-2.702384974,-3.431243308,-2.163164548,1.563540668,-0.599623881,-1.018615449,-1.988637283,-3.007252732,-0.184304142,-0.184304142,0,-0.947479376,-1.058997084,-2.00647646,0.67421806
Caleb Martin,martica02,2020,376,182,-5.001587549,1.192351953,-3.809235596,-4.820870344,6.261684268,1.440813925,-5.215945122,2.403091806,-2.812853316,-0.005852811,-0.005852811,0,-4.194025036,0.932428228,-3.261596809,0.288073482
Cody Martin,martico01,2020,1539,739,-2.047356694,4.68007473,2.632718036,-1.007336096,4.584688488,3.577352393,-1.917688919,5.019098206,3.101409287,2.209671526,2.209671526,0,-1.782680891,3.773860992,1.991180101,0.160429819
Jeremiah Martin,martije02,2020,23,11,-9.438316108,10.88756263,1.449246521,10.21095223,-3.964979453,6.245972779,-6.017572951,8.324640337,2.307067387,0.027399098,0.027399098,0,-4.060114125,5.411415294,1.351301169,-3.53084251
Kelan Martin,martike03,2020,1051,473,-4.223116174,-1.675207908,-5.898324082,-5.29981527,6.459904708,1.160089439,-4.679286879,-0.060491409,-4.739778288,-0.481158531,-0.481158531,0,-4.892556274,-1.120720979,-6.013277252,0.207396131
Frank Mason,masonfr01,2020,40,18,0.498293007,2.741617933,3.23991094,11.91727699,14.6958853,26.61316229,2.761653565,5.222914334,7.984567899,0.099495789,0.099495789,0,1.863381947,1.000453456,2.863835403,0.945758255
Garrison Mathews,mathega01,2020,437,202,3.363865304,0.098305504,3.462170808,3.490036272,4.971261764,8.461298037,3.576022022,1.190403413,4.766425435,0.778767816,0.778767816,0,3.138763709,-0.790555248,2.348208461,0.542907942
Wesley Matthews,matthwe02,2020,3127,1401,-1.933776817,2.190528477,0.25675166,-0.588774213,4.603478394,4.01470418,-1.794227817,2.741871852,0.947644036,2.657198295,2.657198295,0,-2.073394174,1.930511319,-0.142882855,0.546558693
Patrick McCaw,mccawpa01,2020,1676,791,-3.06641049,-1.324589984,-4.391000474,-2.994203982,-1.338508248,-4.33271223,-3.257705243,-1.447213973,-4.704919216,-0.783325773,-0.783325773,0,-3.519429379,-1.038403673,-4.557833052,-0.726465383
CJ McCollum,mccolcj01,2020,4339,2051,1.849813022,-1.446776533,0.403036489,3.094230236,0.197435119,3.291665355,2.183440046,-1.15114717,1.032292875,3.931080156,3.931080156,0,2.691527916,-1.026009001,1.665518914,-0.690545103
T.J. McConnell,mccontj01,2020,2325,1096,0.218009148,-1.695719059,-1.477709911,1.881807328,-1.255466992,0.626340336,0.583136122,-1.72034273,-1.137206608,0.89310063,0.89310063,0,-0.601577552,-2.057016043,-2.658593595,-0.988774118
Jalen McDaniels,mcdanja01,2020,364,178,-1.046643448,0.842046211,-0.204597236,-2.639147992,3.784565542,1.14541755,-1.406560217,1.574067589,0.167507372,0.265094449,0.265094449,0,-0.89421421,0.885307218,-0.008906992,0.053628575
Doug McDermott,mcderdo01,2020,2555,1205,0.569241218,-2.246047175,-1.676805957,3.007317497,0.728637414,3.735954911,1.110376353,-1.777269796,-0.666893442,1.281896108,1.281896108,0,1.063436016,-2.60042297,-1.536986954,0.09726974
JaVale McGee,mcgeeja01,2020,2033,959,-0.401834668,3.799133417,3.397298749,3.678969325,-0.857495239,2.821474087,0.395941776,2.96464776,3.360589536,2.989085471,2.989085471,0,-0.028659673,3.75593876,3.727279087,-0.024392071
Rodney McGruder,mcgruro01,2020,1598,719,-3.062337224,-1.305415777,-4.367753001,-2.781769428,-1.932492116,-4.714261545,-3.227714798,-1.558305926,-4.786020725,-0.745386347,-0.745386347,0,-3.539685523,-0.899380515,-4.439066037,-0.204208421
Alfonzo McKinnie,mckinal01,2020,1125,531,-3.712819008,-2.744012093,-6.456831101,0.700340364,0.195715964,0.896056328,-2.955204424,-2.234308079,-5.189512503,-0.659777398,-0.659777398,0,-2.622410222,-2.518733404,-5.141143626,-0.173837745
Jordan McLaughlin,mclaujo01,2020,1065,480,2.858106894,2.007349253,4.865456148,-2.165917946,0.130617485,-2.035300461,2.002927931,1.758891313,3.761819245,1.588760007,1.588760007,0,1.20211685,1.665896895,2.868013745,-0.381217032
Ben McLemore,mclembe01,2020,2999,1376,1.10677839,-3.200669698,-2.093891308,6.666634517,-2.301165153,4.365469363,2.268543809,-3.222464761,-0.953920952,1.261390346,1.261390346,0,2.171110167,-2.81742459,-0.646314423,0.038810147
Jordan McRae,mcraejo01,2020,1518,686,0.289560406,-2.044726316,-1.755165911,-1.073057414,0.735271162,-0.337786252,0.015426351,-1.520564751,-1.505138401,0.439890034,0.439890034,0,-0.316874896,-2.843291868,-3.160166765,0.520073937
Nicolo Melli,mellini01,2020,1715,794,-0.992342656,-0.668957995,-1.661300651,-2.030456456,-1.540022649,-3.570479105,-1.297841189,-0.869578691,-2.16741988,0.236464775,0.236464775,0,-0.251350693,-0.523509025,-0.774859719,0.199846843
De'Anthony Melton,meltode01,2020,1978,894,0.112913711,1.280009679,1.39292339,4.218986211,3.824027897,8.043014107,0.998505762,1.906046538,2.9045523,2.600429965,2.600429965,0,0.635856588,1.914449116,2.550305704,0.841907639
Chimezie Metu,metuch01,2020,155,73,1.106236521,0.963246135,2.069482656,-3.385950637,1.89267905,-1.493271587,0.226761254,1.287138803,1.513900056,0.15679303,0.15679303,0,0.964817289,-1.429193426,-0.464376137,-1.29407072
Khris Middleton,middlkh01,2020,3387,1525,4.160775285,1.451974884,5.612750169,1.748585842,2.735960065,4.484545907,3.84199155,1.735063123,5.577054673,6.511248942,6.511248942,0,3.594153023,1.215378653,4.809531676,0.509321172
Eric Mika,mikaer01,2020,41,19,2.333754429,3.113563776,5.447318206,8.026942149,5.038750862,13.06569301,3.729235376,3.75168597,7.480921345,0.098957571,0.098957571,0,4.895765727,2.939398815,7.835164542,-0.225229436
CJ Miles,milescj01,2020,367,161,-0.192952117,2.032880716,1.839928598,1.269365684,-3.460634999,-2.191269315,0.087147174,1.089748387,1.17689556,0.326154816,0.326154816,0,-0.29291918,0.128886979,-0.164032201,1.135841493
Malcolm Miller,millema01,2020,267,125,-0.993800201,0.113565767,-0.880234434,5.092416409,4.847684776,9.940101184,0.173636719,1.027672812,1.201309532,0.250848921,0.250848921,0,-1.148093751,-0.036667368,-1.184761119,-0.46393295
Paul Millsap,millspa01,2020,1936,948,-0.209464475,1.679141184,1.469676709,2.533832091,4.806791602,7.340623693,0.319887316,2.402666734,2.72255405,2.650489301,2.650489301,0,0.203606235,2.47493655,2.678542785,0.138044608
Patty Mills,millspa02,2020,2891,1330,2.58681342,0.379415814,2.966229234,2.190812648,1.661327803,3.852140451,2.64656071,0.679465947,3.326026657,4.159671532,4.159671532,0,2.478634406,0.410366844,2.88900125,0.907851081
Shake Milton,miltosh01,2020,1059,499,0.442823748,-2.620387735,-2.177563987,0.666354206,-1.48667257,-0.820318364,0.526283968,-2.576259609,-2.04997564,0.17828582,0.17828582,0,0.493370485,-2.629058417,-2.135687932,0.038218551
Donovan Mitchell,mitchdo01,2020,4190,1996,3.192512221,-2.209479452,0.98303277,1.610877829,-2.720529648,-1.109651819,2.955110015,-2.458549716,0.496560299,3.301428204,3.301428204,0,2.671633397,-2.085633065,0.586000333,-0.146163802
Naz Mitrou-Long,mitrona01,2020,92,43,0.401079425,4.288538564,4.689617989,-0.651225309,14.33799577,13.68677046,0.191052245,6.620626886,6.81167913,0.207345515,0.207345515,0,3.805110779,3.112567965,6.917678745,-1.179155637
Adam Mokoka,mokokad01,2020,194,93,1.216987988,-1.055398065,0.161589923,12.03405696,2.30929148,14.34334844,3.600540215,-0.42319118,3.177349035,0.280282195,0.280282195,0,0.502413311,-0.869425305,-0.367011994,-0.349068563
Malik Monk,monkma01,2020,2409,1169,-0.988502405,-3.00413002,-3.992632424,-2.950983114,-1.992321858,-4.943304973,-1.371628578,-2.94862136,-4.320249938,-0.939074519,-0.939074519,0,-1.228344304,-4.004015832,-5.232360136,0.276723029
Matt Mooney,moonema01,2020,11,5,11.59933528,11.91395053,23.5132858,1.702941652,18.3608187,20.06376035,10.3452763,14.09078488,24.43606117,0.069085728,0.069085728,0,3.82083919,7.389574925,11.21041412,-0.391206501
E'Twaun Moore,mooreet01,2020,1940,901,0.115223526,-1.105027912,-0.989804386,1.495244963,-0.226115207,1.269129755,0.389060846,-0.981421924,-0.592361078,0.986190906,0.986190906,0,0.488250655,-0.941266096,-0.453015441,-0.581668932
Ja Morant,moranja01,2020,3497,1619,0.974193384,-2.321442953,-1.347249569,-0.34914566,2.077450252,1.728304592,0.767241051,-1.537231205,-0.769990154,1.634038017,1.634038017,0,-0.086396121,-1.690698804,-1.777094925,-0.092167116
Juwan Morgan,morgaju01,2020,160,74,-1.884166161,3.054108515,1.169942354,0.909800912,7.813798458,8.72359937,-1.400129417,4.195124753,2.794995335,0.208479081,0.208479081,0,-2.811676606,1.008995562,-1.802681044,-0.42454156
Markieff Morris,morrima02,2020,2213,1053,-1.136288004,-3.054760837,-4.191048841,-1.083790941,-0.480543567,-1.564334508,-1.180819708,-2.683369247,-3.864188955,-0.5955614,-0.5955614,0,-1.067529122,-3.400253808,-4.46778293,0.400239238
Marcus Morris Sr.,morrima03,2020,3349,1625,0.844958487,-0.559936511,0.285021976,1.910677151,-0.241824833,1.668852318,1.174207579,-0.507062524,0.667145056,2.826370166,2.826370166,0,1.013161732,-0.699318322,0.31384341,-0.381355428
Monte Morris,morrimo01,2020,2693,1292,1.366764102,-1.418823427,-0.052059324,0.492720774,-0.588079476,-0.095358703,1.244329246,-1.329530014,-0.085200768,1.736727794,1.736727794,0,0.85672524,-1.3195291,-0.46280386,-1.152976842
Johnathan Motley,motlejo01,2020,91,41,3.443318004,-0.346501065,3.096816938,4.687209761,-2.813088867,1.874120894,3.8545308,-0.980386206,2.874144594,0.11884497,0.11884497,0,2.279133064,1.137373821,3.416506885,1.038945885
Emmanuel Mudiay,mudiaem01,2020,1605,748,-1.956364312,-2.088599714,-4.044964026,-3.116220993,0.542661828,-2.573559165,-2.365257685,-1.685049175,-4.05030686,-0.494032046,-0.494032046,0,-2.355198506,-2.588733988,-4.943932494,-0.453058477
Mychal Mulder,muldemy01,2020,185,87,-3.183866775,-5.061788551,-8.245655326,5.16910107,2.50642991,7.67553098,-1.581557287,-3.839915398,-5.421472686,-0.117907437,-0.117907437,0,-1.654982482,-4.643427973,-6.298410455,-0.578451755
Dejounte Murray,murrade01,2020,2811,1337,-0.25339078,0.643234981,0.389844201,0.091413698,-0.971669661,-0.880255963,-0.21454741,0.384166981,0.169619571,1.990425357,1.990425357,0,-0.030517876,1.741570906,1.711053031,-0.059239381
Jamal Murray,murraja01,2020,3294,1624,1.146015965,0.055374165,1.20139013,2.089494097,3.074718612,5.16421271,1.362107028,0.676471811,2.038578839,3.941640923,3.941640923,0,1.79492773,0.948086704,2.743014434,-0.668770585
Dzanan Musa,musadz01,2020,882,404,-3.712109249,1.736179264,-1.975929985,-5.503970101,0.95179761,-4.552172491,-4.292192152,1.664123113,-2.628069038,0.025459028,0.025459028,0,-3.665808185,-0.46784194,-4.133650126,1.325547352
Mike Muscala,muscami01,2020,1046,481,-1.158046203,2.234085122,1.076038919,-3.900188598,1.138352829,-2.761835769,-1.81070292,2.159779701,0.349076781,0.759871156,0.759871156,0,-1.01341657,1.204307487,0.190890917,-0.088742759
Svi Mykhailiuk,mykhasv01,2020,2440,1167,0.228750813,-1.426383756,-1.197632942,1.64647162,1.613368061,3.259839681,0.557064113,-0.863820928,-0.306756815,1.458441092,1.458441092,0,0.391308924,-1.779716171,-1.388407247,0.2613134
Abdel Nader,naderab01,2020,1449,684,-2.809789602,0.402080976,-2.407708626,-7.545827229,1.276602244,-6.269224985,-3.979757463,0.578889736,-3.400867727,-0.22651671,-0.22651671,0,-3.767469514,-0.353741098,-4.121210613,-0.278959929
Larry Nance Jr.,nancela02,2020,2684,1287,0.190911352,0.071966232,0.262877584,-1.719461657,4.690424442,2.970962785,-0.145291028,1.092912168,0.94762114,2.413124321,2.413124321,0,0.091909291,0.193812256,0.285721547,-0.62340188
Shabazz Napier,napiesh01,2020,2352,1079,0.744958667,-0.798364314,-0.053405648,-1.499293851,2.080596293,0.581302442,0.342445187,-0.219715162,0.122730025,1.590172625,1.590172625,0,0.900722443,-0.166982591,0.733739851,0.623528184
Raul Neto,netora01,2020,1081,515,-1.448525222,3.692541401,2.244016179,-4.898397371,3.45155086,-1.446846511,-2.255692792,3.817448631,1.56175584,1.127913682,1.127913682,0,-1.898061849,3.072178255,1.174116406,-0.451466437
Malik Newman,newmama01,2020,8,4,,,,,,,0,0,0,0,0,0,0,0,0,
Georges Niang,niangge01,2020,1525,714,0.958006572,-2.089193733,-1.131187161,-2.78829207,-2.271208352,-5.059500423,0.229179897,-2.269624934,-2.040445037,0.257823182,0.257823182,0,-0.520511573,-2.791223943,-3.311735516,-0.258737726
Nerlens Noel,noelne01,2020,1959,942,-0.417918997,3.260761065,2.842842068,-3.119064994,0.268319067,-2.850745928,-1.015760933,2.884171947,1.868411014,2.210154008,2.210154008,0,-0.778384162,4.251182568,3.472798406,-0.436361054
Zach Norvell Jr.,norveza01,2020,92,41,-4.323542782,-4.273175117,-8.596717899,3.072573647,-15.85115034,-12.7785767,-2.983686745,-6.915154622,-9.898841367,-0.149081701,-0.149081701,0,-1.784955971,-5.05889808,-6.843854051,1.831012607
Jaylen Nowell,nowelja01,2020,280,125,-2.695581313,0.029378508,-2.666202806,-4.808785633,6.929039552,2.120253919,-3.265490627,1.496231727,-1.7692589,0.062623621,0.062623621,0,-3.422690894,-1.245800358,-4.668491252,0.125371612
Frank Ntilikina,ntilila01,2020,2192,1058,-2.739696433,0.632258508,-2.107437925,-1.398366759,0.595953723,-0.802413036,-2.578964316,0.701744853,-1.877219463,0.468815334,0.468815334,0,-2.808185597,1.177846682,-1.630338915,-0.499025689
Kendrick Nunn,nunnke01,2020,3535,1712,0.642800407,0.033417779,0.676218186,-0.236728708,-0.745311718,-0.982040426,0.45397305,-0.134060695,0.319912355,2.67598914,2.67598914,0,0.072226638,-0.457109847,-0.384883209,-0.207898504
David Nwaba,nwabada01,2020,585,268,-0.511550977,5.73844182,5.226890842,-2.879114862,9.039508399,6.160393537,-1.024206115,6.763272317,5.739066202,1.165644863,1.165644863,0,-1.713375317,4.428839222,2.715463905,0.431083212
Semi Ojeleye,ojelese01,2020,1681,798,-1.379065292,1.607629874,0.228564583,-4.502930582,0.239611222,-4.26331936,-2.175001543,1.359747945,-0.815253599,0.782314276,0.782314276,0,-2.476645742,0.523433329,-1.953212412,-0.699124142
Jahlil Okafor,okafoja01,2020,916,424,-1.249938761,-1.100374637,-2.350313398,-1.787833517,-6.415811553,-8.20364507,-1.451184012,-2.237168596,-3.688352608,-0.202145612,-0.202145612,0,-1.194196193,-1.136374984,-2.330571178,-0.423882334
Elie Okobo,okoboel01,2020,1428,679,-1.137965507,-2.82257668,-3.960542187,-2.138766055,-0.970252752,-3.109018806,-1.416630974,-2.588821,-4.005451974,-0.428840018,-0.428840018,0,-1.878557585,-2.633932632,-4.512490217,-1.426530614
Josh Okogie,okogijo01,2020,3088,1404,-2.056499902,0.670504686,-1.385995216,-1.751679515,0.494632866,-1.257046649,-2.099537572,0.693457575,-1.406079997,0.971517605,0.971517605,0,-2.505594385,1.100091368,-1.405503017,0.936871726
KZ Okpala,okpalkz01,2020,51,26,0.720537753,-2.177363808,-1.456826055,-9.21577506,-12.99294436,-22.20871942,-1.323264143,-4.562096988,-5.885361131,-0.041467818,-0.041467818,0,-2.284113576,-3.249027417,-5.533140993,-0.302651757
Victor Oladipo,oladivi01,2020,527,255,-2.586036216,3.631529042,1.045492826,-4.059485075,1.032260619,-3.027224456,-3.081020681,3.290622563,0.209601883,0.38725174,0.38725174,0,-1.841954782,2.147277663,0.305322881,0.584160303
Kelly Olynyk,olynyke01,2020,2194,1037,0.491386157,-0.471046328,0.020339829,0.432651602,-1.471690463,-1.03903886,0.466441892,-0.732119406,-0.265677514,1.32565017,1.32565017,0,0.452371627,-0.857685174,-0.405313547,0.873365467
Royce O'Neale,onealro01,2020,3564,1711,-0.400737419,1.324570603,0.923833183,4.6767154,-0.013171597,4.663543803,0.682111502,1.099768487,1.78187999,3.92258097,3.92258097,0,-0.135576522,1.9608252,1.825248678,-0.864833982
Miye Oni,onimi01,2020,18,8,-9.00765906,13.02048046,4.012821405,-22.40149657,-5.370914414,-27.77241099,-12.29853093,9.958948341,-2.339582584,0.001712425,0.001712425,0,-10.5459021,3.419608682,-7.126293414,2.269715665
Kyle O'Quinn,oquinky01,2020,534,255,-1.17065234,-2.055782261,-3.2264346,-1.323136786,-6.752784532,-8.075921318,-1.277192697,-3.228772789,-4.505965486,-0.229221284,-0.229221284,0,-1.655345962,-1.583416334,-3.238762297,0.343180256
Cedi Osman,osmande01,2020,3603,1723,-0.846513583,-0.190908042,-1.037421625,-0.662875046,-2.29998118,-2.962856225,-0.812377676,-0.585725257,-1.398102933,1.188777205,1.188777205,0,-0.967707045,-0.722962037,-1.690669082,0.030806523
Kelly Oubre Jr.,oubreke01,2020,4128,1933,0.420498568,0.572489501,0.992988069,0.130302735,-0.443946654,-0.313643919,0.393537519,0.412142111,0.80567963,3.523673719,3.523673719,0,-0.047635838,1.253652094,1.206016257,0.494723931
Tariq Owens,owensta01,2020,31,15,-0.46765935,-9.244765801,-9.712425151,-9.790420302,-13.87949847,-23.66991877,-2.386133241,-10.71238289,-13.09851613,-0.078618294,-0.078618294,0,4.383377269,-7.568492098,-3.18511483,-0.745787229
Jeremy Pargo,pargoje01,2020,91,44,1.432962433,-11.2864751,-9.853512666,6.065746191,-0.203852849,5.861893341,2.647071708,-9.629429668,-6.98235796,-0.095056614,-0.095056614,0,2.002490858,-8.316626713,-6.314135856,0.048599146
Jabari Parker,parkeja01,2020,1858,852,0.173820608,-1.280744389,-1.106923781,1.770248601,-3.933157735,-2.162909134,0.586775403,-1.854012249,-1.267236846,0.651862912,0.651862912,0,1.29718171,-0.862391088,0.434790622,0.427078071
Chandler Parsons,parsoch01,2020,127,54,-4.65888345,-3.58319572,-8.24207917,-15.61039389,-6.097244848,-21.70763874,-7.153801081,-4.19405789,-11.34785897,-0.238925754,-0.238925754,0,-5.923521742,-4.687476347,-10.61099809,0.882057502
Eric Paschall,pascher01,2020,3245,1525,-1.565603318,-2.574851003,-4.140454321,-1.433682338,-5.056555131,-6.490237468,-1.524130385,-3.223072682,-4.747203067,-1.545735876,-1.545735876,0,-2.716892811,-3.213431438,-5.930324249,-0.538262398
Anzejs Pasecniks,pasecan01,2020,826,381,-2.783624365,-0.161255574,-2.944879939,0.904372027,-0.601044642,0.303327384,-2.194010398,-0.144801194,-2.338811592,0.080054482,0.080054482,0,-1.459558458,-0.183009467,-1.642567925,0.159725859
Patrick Patterson,pattepa01,2020,1281,589,-0.062119581,0.564555731,0.50243615,-0.232438025,2.562727809,2.330289784,-0.147166233,0.973893291,0.826727057,1.076885502,1.076885502,0,-0.406918338,-0.376267919,-0.783186256,0.194702259
Justin Patton,pattoju01,2020,56,24,-5.986144567,-4.777351945,-10.76349651,-2.989589274,-10.95356584,-13.94315511,-5.739104035,-6.359659351,-12.09876339,-0.11471241,-0.11471241,0,-4.591772247,-5.366793985,-9.958566232,0.212723803
Chris Paul,paulch01,2020,3922,1871,5.628376204,-2.326956143,3.301420062,6.81748135,-2.125046364,4.692434986,6.214197248,-2.473943014,3.740254234,6.168104925,6.168104925,0,5.275294005,-1.189887801,4.085406203,-0.451050001
Elfrid Payton,paytoel01,2020,2264,1084,-0.454359747,0.87277437,0.418414623,3.328265205,-0.771332152,2.556933052,0.369053768,0.62580221,0.994855979,2.064388401,2.064388401,0,-0.411469617,0.907458061,0.495988445,-0.331519772
Gary Payton II,paytoga02,2020,878,410,-1.65994196,-0.000286545,-1.660228505,-5.566133652,-3.779100089,-9.345233741,-2.590004501,-0.689052985,-3.279057486,-0.111005648,-0.111005648,0,-2.641345511,0.296331183,-2.345014328,0.310083257
Norvel Pelle,pelleno01,2020,359,173,-4.878507739,-2.152239015,-7.030746755,-5.139460074,-4.246036739,-9.385496814,-5.22445897,-2.778390261,-8.002849232,-0.460889272,-0.460889272,0,-4.675764797,-1.076932397,-5.752697194,-0.605462924
Theo Pinson,pinsoth01,2020,751,350,-4.99794498,1.782300833,-3.215644148,-3.853704485,4.140668146,0.286963661,-5.034949395,2.368419472,-2.666529922,0.014917097,0.014917097,0,-3.231089741,0.784898051,-2.44619169,0.081080917
Mason Plumlee,plumlma01,2020,1744,825,-0.170457531,0.037895112,-0.132562419,-0.374302778,0.110732808,-0.263569969,-0.253241505,0.009217956,-0.244023549,1.066277433,1.066277433,0,-0.169093149,0.37085911,0.20176596,1.109884651
Jakob Poeltl,poeltja01,2020,2094,965,-0.409925725,3.095880864,2.685955139,4.271455223,0.281096465,4.552551688,0.551464658,2.774612955,3.326077613,3.003879228,3.003879228,0,0.163186563,2.301142729,2.464329292,0.42171802
Vincent Poirier,poirivi01,2020,258,114,-4.085317818,-2.988152433,-7.073470251,-2.446112872,-2.180226503,-4.626339375,-4.068036283,-3.138282902,-7.206319186,-0.260284817,-0.260284817,0,-4.872462464,-2.912137964,-7.784600428,0.430175828
Shamorie Ponds,pondssh01,2020,23,11,13.86528745,-31.93119992,-18.06591247,4.738939785,-13.55275214,-8.813812354,12.70520393,-30.17896386,-17.47375993,-0.081693958,-0.081693958,0,8.660495824,-24.2139904,-15.55349457,-1.159066602
Jordan Poole,poolejo01,2020,2564,1189,-3.024672289,-2.34245386,-5.367126149,-2.832963405,1.141037626,-1.691925779,-3.061807116,-1.742706131,-4.804513247,-1.248186854,-1.248186854,0,-3.654391719,-1.964435247,-5.618826966,0.152429905
Kevin Porter Jr.,porteke02,2020,2322,1111,-1.662556692,-2.258057558,-3.92061425,-4.978502283,0.577564403,-4.40093788,-2.404686856,-1.70021672,-4.104903576,-0.770884813,-0.770884813,0,-1.974596389,-1.640816967,-3.615413356,0.38284913
Michael Porter Jr.,portemi01,2020,1329,624,1.872643521,-0.43403656,1.438606961,2.818127202,-3.896037054,-1.077909852,2.147096764,-1.20743917,0.939657594,1.181412412,1.181412412,0,2.696177248,-1.147822769,1.548354479,0.58675273
Otto Porter Jr.,porteot01,2020,479,226,0.213801067,-0.585316564,-0.371515497,-0.046935294,-1.268212261,-1.315147554,0.224213842,-0.76232785,-0.538114007,0.256289901,0.256289901,0,-1.128272959,-0.48678482,-1.61505778,0.499234349
Bobby Portis,portibo01,2020,2651,1255,-1.88084973,-1.573875127,-3.454724857,-2.837189188,-1.940343105,-4.777532294,-2.127930252,-1.705655619,-3.83358587,-0.690975729,-0.690975729,0,-1.997740987,-2.22113944,-4.218880427,-0.4184223
Kristaps Porzingis,porzikr01,2020,3056,1446,-0.095531039,1.778168656,1.682637617,1.175277743,2.170206765,3.345484508,0.026909541,1.975600853,2.002510394,3.532913172,3.532913172,0,1.943588983,1.609512859,3.553101842,0.778488825
Dwight Powell,poweldw01,2020,2197,1061,-0.892620452,0.708502157,-0.184118295,2.996264237,0.186624182,3.182888419,-0.162377084,0.64875498,0.486377897,1.740996595,1.740996595,0,0.604901309,0.770438181,1.37533949,-0.636342948
